#,Date,Author Name,Tweet ID,Text,Likes,Retweet Count,Views Count,Bookmark Count,Authors Followers Count,Mention Count,Tweet URL,Source,Medias,User Mentions,URLs,Hashtags,Unnamed: 17,Prediction
155,28.01.2025,GT Medya,1883943111182971344,🔗 Kaynak: https://t.co/g42P0OLv0A,0,0,288,0,3620,0,https://twitter.com/gtmedyahaber/status/1883943111182971344,Twitter for Android,,,"https://www.ntv.com.tr/galeri/ntvpara/elektrik-faturalarinda-yeni-donem-cok-tuketen-cok-odeyecek,c7h3uaefoU2G0ZjCBDOPIA",,,Sağlık
156,28.01.2025,GT Medya,1883926185488568727,"Ayşe Barım, tutuklama talebiyle sulh ceza hakimliğine sevk edildi. 

📌 Gezi Parkı eylemlerinin planlayıcısı olduğu ve oyuncuları protestolara katılmaya yönlendirdiği iddiasıyla, İstanbul Cumhuriyet Başsavcılığı'nın  soruşturması kapsamında gözaltına alınmıştı. https://t.co/J70TbBoD08",7,0,612,0,3620,0,https://twitter.com/gtmedyahaber/status/1883926185488568727,Twitter Web App,https://pbs.twimg.com/media/GiUMzN3WIAANkQV.jpg,,,,,Siyaset
157,28.01.2025,GT Medya,1883922683668357418,"İstanbul Emniyet Müdürü Selami Yıldız, Ümraniye’de uyuşturucu ve suç örgütlerine karşı geniş çaplı bir operasyon başlattı.

📌Yapılan baskınlar sonucunda yüzlerce kilo uyuşturucu, çeşitli mühimmat ve çok sayıda çete üyesi ele geçirildi.
https://t.co/Mp0fv4eriu",5,0,597,0,3620,0,https://twitter.com/gtmedyahaber/status/1883922683668357418,Twitter Web App,https://pbs.twimg.com/amplify_video_thumb/1883848019646320640/img/q7S62KRGPlYElhV_.jpg,,,,,Savaş
158,28.01.2025,GT Medya,1883921922108580206,"Çin, hayvan hastalıkları nedeniyle 14 ülkeden hayvansal ürünlerin ithalatını yasakladı.

📌Yasak, koyun çiçeği, keçi çiçeği ve şap salgınları nedeniyle Gana, Nijerya, Mısır, Bulgaristan, Almanya gibi ülkeleri kapsıyor. https://t.co/BqxjVZ7lOC",3,0,331,0,3620,0,https://twitter.com/gtmedyahaber/status/1883921922108580206,Twitter Web App,https://pbs.twimg.com/media/GiUI6_HWsAA5RbN.jpg,,,,,Sağlık
159,28.01.2025,GT Medya,1883922023820452001,🔗Kaynak: https://t.co/0jPb5kt4Ve,0,0,242,0,3620,0,https://twitter.com/gtmedyahaber/status/1883922023820452001,Twitter Web App,,,https://www.bloomberght.com/cin-hayvansal-urun-ithalatini-yasakladi-3740156,,,Afet
160,28.01.2025,GT Medya,1883916331709509645,"MKYK sonrası açıklamalarda bulunan AKP sözcüsü Ömer Çelik:

🗣️ Bolu’daki yangınla ilgili sorumluluğu olanların tespit edilmesi önceliğimiz. Kaybettiğimiz canları geri getiremeyiz, ancak benzer faciaların yaşanmaması için çalışacağız. https://t.co/ZoFDaIfCR2",1,0,364,0,3620,0,https://twitter.com/gtmedyahaber/status/1883916331709509645,Twitter Web App,https://pbs.twimg.com/media/GiUD0nUWUAAIJL9.jpg,,,,,Afet
161,28.01.2025,GT Medya,1883916447157797080,🔗Kaynak: https://t.co/6kDNYk1zta,0,0,274,0,3620,0,https://twitter.com/gtmedyahaber/status/1883916447157797080,Twitter Web App,,,https://www.cnnturk.com/video/turkiye/son-dakika-haberi-ak-parti-mkykda-neler-konusuldu-omer-celikten-onemli-aciklamalar-2228151,,,Afet
162,28.01.2025,GT Medya,1883895368519426382,"Antalya'nın Alanya ilçesinde yapımı devam eden otelde yangın çıktı.

📌İnşaatın mahsur kalan 4 işçi ekipler tarafından kurtarıldı. https://t.co/utgIGugAt2",1,0,429,0,3620,0,https://twitter.com/gtmedyahaber/status/1883895368519426382,Twitter for iPhone,https://pbs.twimg.com/media/GiTw2bVWcAACCmI.jpg,,,,,Afet
163,28.01.2025,GT Medya,1883895373703630964,🔗 Kaynak: https://t.co/m3HIaPUJvt,0,0,279,0,3620,0,https://twitter.com/gtmedyahaber/status/1883895373703630964,Twitter for iPhone,,,https://www.cumhuriyet.com.tr/turkiye/son-dakika-12-katli-otel-insaatinda-yangin-4-isci-kurtarildi-2293486,,,Afet
166,28.01.2025,GT Medya,1883877132285399225,"Erdoğan Gençlik Kolları Kongresi’nde Gezi Parkı çıkışı yaptı. 

🗣️Bu gençlik, 3-5 ağacın yeri değiştirildi diye sokakları yakıp yıkan vandal bir gençlik değildir.
 https://t.co/SfEYL34OJv",0,0,368,0,3620,0,https://twitter.com/gtmedyahaber/status/1883877132285399225,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1883859379818024961/pu/img/UajkrVccG4P5ys87.jpg,,,,,Gündem
167,27.01.2025,GT Medya,1883856679969898710,"Silivri Cezaevi'nin yanındaki arsayı Zafer Partililere kiralayan arsa sahibi ifadeye çağrıldı.

📌Arsayı kiralayan mal sahibi, Tarım İlçe Müdürlüğü'nün arazinin amacı dışında kullanıldığına dair şikayette bulunması üzerine ifadeye çağrıldı. https://t.co/04zSN6HoU3",10,2,630,0,3620,0,https://twitter.com/gtmedyahaber/status/1883856679969898710,Twitter for iPhone,https://pbs.twimg.com/media/GiTNqc6WoAAi306.jpg,,,,,Afet
168,27.01.2025,GT Medya,1883856683816083566,🔗 Kaynak: https://t.co/HY39bz3jy4,0,0,295,0,3620,0,https://twitter.com/gtmedyahaber/status/1883856683816083566,Twitter for iPhone,,,https://www.tamgaturk.com/silivri-cezaevi-nin-yanindaki-arsayi-zafer-partililere-kiralayan-arsa-sahibi-ifadeye-cagrildi/78754/,,,Sağlık
169,27.01.2025,GT Medya,1883854629114347814,"Bolu Kartalkaya'daki otel yangınında ilk itiraf muhasebeciden geldi.

🗣️İtfaiyenin denetim raporunun olumsuz olduğunu öğrendim ve durumu yöneticim Ahmet Demir’e bildirdim. 

🗣️Bunun üzerine Ahmet Demir, Belediye Başkan Yardımcısı ile görüştü ve kendisine iptal dilekçesi verin demiş.",11,2,1149,1,3620,0,https://twitter.com/gtmedyahaber/status/1883854629114347814,Twitter for iPhone,https://pbs.twimg.com/media/GiTLzLFWwAAKvbJ.jpg,,,,,Afet
170,27.01.2025,GT Medya,1883854632717615397,🗣️Aynı zamanda bu konuları Otel'in Genel Müdürü Emir Aras ile de görüştüm. O da bana bu eksiklikleri gidermek çok masraflı denetimi iptal edebiliyorsak iptal ettirelim dedi.,1,0,397,0,3620,0,https://twitter.com/gtmedyahaber/status/1883854632717615397,Twitter for iPhone,,,,,,Siyaset
171,27.01.2025,GT Medya,1883854635628445948,🔗 Kaynak: https://t.co/BA9AyDE80R,0,0,351,0,3620,0,https://twitter.com/gtmedyahaber/status/1883854635628445948,Twitter for iPhone,,,https://www.sozcu.com.tr/bolu-kartalkaya-daki-otel-yangininda-ilk-itiraf-geldi-p131339,,,Sağlık
172,27.01.2025,GT Medya,1883830777521254776,🚨#SonDakika: Bursa’da 4 büyüklüğünde deprem meydana geldi. https://t.co/nm2vq2yw5d,3,0,780,0,3620,0,https://twitter.com/gtmedyahaber/status/1883830777521254776,Twitter for iPhone,https://pbs.twimg.com/media/GiS2GyhXIAAIcvv.jpg,,,,SonDakika,Afet
173,27.01.2025,GT Medya,1883830782592155668,🔗 Kaynak:,0,0,563,0,3620,0,https://twitter.com/gtmedyahaber/status/1883830782592155668,Twitter for iPhone,,,,,,Sağlık
174,27.01.2025,GT Medya,1883823936041050365,🔗 Kaynak: https://t.co/IQW4yqWqbX,0,0,286,0,3620,0,https://twitter.com/gtmedyahaber/status/1883823936041050365,Twitter for iPhone,,,https://m.haberturk.com/elektrik-faturalarinda-yeni-donem-subat-ayinda-basliyor-3759823-ekonomi,,,Afet
175,27.01.2025,GT Medya,1883811052837904450,"🚨#SonDakika: Kartalkaya’da 78 kişinin yaşamını yitirdiği otel yangınına ilişkin soruşturmada, denetim firmasındaki yetkili Ali A. İstanbul’da gözaltına alındı. https://t.co/nPtkgPVWPo",7,1,776,0,3620,0,https://twitter.com/gtmedyahaber/status/1883811052837904450,Twitter Web App,https://pbs.twimg.com/media/GiSkJJfWMAAJlJj.jpg,,,,SonDakika,Gündem
176,27.01.2025,GT Medya,1883811127827796313,"🔗 Kaynak:

https://t.co/CHDolvWgtD",0,0,332,0,3620,0,https://twitter.com/gtmedyahaber/status/1883811127827796313,Twitter Web App,,,https://www.birgun.net/haber/kartalkaya-daki-otel-yangininda-denetim-firmasi-yetkilisi-gozaltina-alindi-594305,,,Sağlık
177,27.01.2025,GT Medya,1883803740697927768,"MİT koordinesinde yapılan operasyonda, ulusal siber güvenliğin sağlanması ve stratejik verilerin korunması amacıyla 5 kişi tutuklandı.

📌Tutuklananlar arasında, avukatlar için geliştirilen özel yazılımın yöneticileri ve geliştiricileri de bulunuyor. https://t.co/j0gMJWaAYv",6,0,448,0,3620,0,https://twitter.com/gtmedyahaber/status/1883803740697927768,Twitter Web App,https://pbs.twimg.com/media/GiSdeZJXMAAtNKI.png,,,,,Savaş
178,27.01.2025,GT Medya,1883803807379042412,"🔗 Kaynak:

https://t.co/6wWUXrgKLT",0,0,285,0,3620,0,https://twitter.com/gtmedyahaber/status/1883803807379042412,Twitter Web App,,,https://www.dha.com.tr/gundem/mitten-siber-casusluk-operasyonu-5-kisi-tutuklandi-2572594,,,Afet
179,27.01.2025,GT Medya,1883800809273708625,"Irak meclisi, Kişisel Statü Yasası'nda yapılan değişikliği onayladı. 

📌Düzenleme, İslami mahkemelere daha geniş yetkiler tanırken, evlilik yaşının din adamlarının yorumlarına göre esnetilmesine olanak sağlıyor ve çocuk evliliklerinin önünü açıyor. https://t.co/hhFEBcyBYk",4,0,358,0,3620,0,https://twitter.com/gtmedyahaber/status/1883800809273708625,Twitter Web App,https://pbs.twimg.com/media/GiSaz0SXQAAoPWO.jpg,,,,,Siyaset
180,27.01.2025,GT Medya,1883800863065694309,"🔗 Kaynak:

https://t.co/mssxTqpsd5",0,0,278,0,3620,0,https://twitter.com/gtmedyahaber/status/1883800863065694309,Twitter Web App,,,https://www.gazeteduvar.com.tr/irakta-tartismali-yasa-degisikligi-meclisten-gecti-cocuk-yasta-evliliklerin-onu-acildi-haber-1751470,,,Sağlık
181,27.01.2025,GT Medya,1883800360487432491,🚨#SonDakika: Ekrem İmamoğlu hakkında bugün yaptığı basın toplantısı nedeniyle soruşturma başlatıldı. https://t.co/HxRMSJHyDt,13,2,1489,1,3620,0,https://twitter.com/gtmedyahaber/status/1883800360487432491,Twitter Web App,https://pbs.twimg.com/media/GiSaaZmXgAAF1v9.jpg,,,,SonDakika,Gündem
182,27.01.2025,GT Medya,1883800605443162183,"🔗 Kaynak:

https://t.co/3ojYL92ZDE",0,0,477,0,3620,0,https://twitter.com/gtmedyahaber/status/1883800605443162183,Twitter Web App,,,https://x.com/ankahabera/status/1883795456041316590?t=5QZ1SzjJvoLZY57f63AHtQ&s=19,,,Sağlık
183,27.01.2025,GT Medya,1883789659412832492,"Ekrem İmamoğlu:

🗣️Sayın Cumhurbaşkanı, Anayasa Mahkemesi'ni tanımıyorum ve uygulamıyorum diyen kişi. 

🗣️Eğer yargıya dönük bir uyarıda bulunuyorsa, Cumhurbaşkanı Erdoğan, AKP Genel Başkanı Erdoğan'ı uyarmış olabilir. https://t.co/uueSwDOiGD",7,0,432,0,3620,0,https://twitter.com/gtmedyahaber/status/1883789659412832492,Twitter Web App,https://pbs.twimg.com/media/GiSQqTrWkAAhF34.jpg,,,,,Siyaset
186,27.01.2025,GT Medya,1883788482952527972,"Ekrem İmamoğlu:

🗣️Milletin verdiği yetkiyi yargı kumpaslarıyla hiç edemezsiniz, haramdır. 

🗣️Böyle yaparsanız millet size ""hakkım haram olsun"" der. https://t.co/JHXgLwtAC0",2,0,350,0,3620,0,https://twitter.com/gtmedyahaber/status/1883788482952527972,Twitter Web App,https://pbs.twimg.com/media/GiSPmrZWgAAQfcT.jpg,,,,,Siyaset
188,27.01.2025,GT Medya,1883788246670573578,"Ekrem İmamoğlu:

🗣️Sayın cumhurbaşkanı, turbun büyüğü senin heybenden çıktı. Aslında işin çok kolay, sırtında bu kadar heybe taşımana gerek yok.

🗣️Bu kadar yük taşıyacağına kendini milletin sandıktaki vicdanına emanet ettiğinde rahatlayacaksın. https://t.co/L0O1zgzsgG",5,0,610,0,3620,0,https://twitter.com/gtmedyahaber/status/1883788246670573578,Twitter Web App,https://pbs.twimg.com/media/GiSPYBxXsAErc6X.jpg,,,,,Siyaset
190,27.01.2025,GT Medya,1883787401354682519,"Ekrem İmamoğlu:

🗣️Adliyede, koridorlarda duyulan bir ses herkesin kulaklarında çınlıyor. ""Bakan bize karışamaz.""

🗣️""Bakan bize karışamaz."" diyenlerin olduğu yerde siz sadece tweet attınız. https://t.co/MdXgcD4Aiv",5,0,466,0,3620,0,https://twitter.com/gtmedyahaber/status/1883787401354682519,Twitter Web App,https://pbs.twimg.com/media/GiSOoRnWgAAP16B.jpg,,,,,Gündem
191,27.01.2025,GT Medya,1883788018219463046,"🔗 Kaynak:

https://t.co/U5FgF7nnxZ",0,0,275,0,3620,0,https://twitter.com/gtmedyahaber/status/1883788018219463046,Twitter Web App,,,https://www.youtube.com/watch?v=nvU9cZlgfvQ&ab_channel=Ekrem%C4%B0mamo%C4%9Flu,,,Sağlık
192,27.01.2025,GT Medya,1883786606248964439,"Ekrem İmamoğlu:

🗣️Sayın Adalet Bakanı, umarım bu yargı mensuplarının işlemlerini inceleme sorumluluğu sizin boyunuzu aşan bir sorumluluk değildir. Daha önce defalarca duyurduğumuz birçok hukuksuzluğa rağmen tek bir hamleniz olmadı. https://t.co/GAXim1DKBa",3,0,294,0,3620,0,https://twitter.com/gtmedyahaber/status/1883786606248964439,Twitter Web App,https://pbs.twimg.com/media/GiSN5qdWAAA8RFY.jpg,,,,,Siyaset
194,27.01.2025,GT Medya,1883784854422389035,"Ekrem İmamoğlu:

🗣️Facia esnasında AK Parti Ankara kongresinin devam edip 6 saat boyunca, yani kongre bitene kadar Türkiye'de yangın faciası hakkında eksik bilgi verilmesi çok büyük bir skandaldır. https://t.co/yC9oOZUWKZ",5,0,410,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784854422389035,Twitter Web App,https://pbs.twimg.com/media/GiSMVdqW8AAcgss.jpg,,,,,Siyaset
196,27.01.2025,GT Medya,1883784684783779972,"Grand Kartal Otel’in sahibinin, kendi arsasının 13 katı büyüklüğündeki alanı telle çevirdiği ortaya çıktı.

📌Çevredeki orman ve köylülerin tarla ile meralarıyla birlikte 200.000 m²’lik alan, mesire alanı ilan edilerek halka kapatıldı. https://t.co/SyrOi4U4gl",11,2,654,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784684783779972,Twitter Web App,https://pbs.twimg.com/media/GiSML1MXcAA2-3g.png,,,,,Afet
197,27.01.2025,GT Medya,1883784736646316541,"🔗 Kaynak:

https://t.co/90GyZZ2W8M",0,0,250,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784736646316541,Twitter Web App,,,https://www.sozcu.com.tr/ormana-cokmus-p131154,,,Sağlık
198,27.01.2025,GT Medya,1883784299721412697,"Menzil cemaati liderinin ölümünün ardından oğulları Saki, Fettah ve Mübarek Elhüseyni arasında miras tartışmaları başladı.
📌Cemaat içinde gruplar ayrıştı: Serhendi, Gucdevan ve Semerkand grupları. Rakip gruplar, kendi kontrolündeki dergahlara diğer grupları almıyor.

(1/3) https://t.co/8gC8kUeG4X",1,0,430,1,3620,0,https://twitter.com/gtmedyahaber/status/1883784299721412697,Twitter Web App,https://pbs.twimg.com/media/GiSL1aiWUAA08G4.png,,,,,Siyaset
199,27.01.2025,GT Medya,1883784394508485082,"📌Adana’da Emin Elhüseyni, geçmişe dönük kira talepleriyle müritler arasında gerilim yarattı.
📌İddialar karşısında kardeşler birbirlerini organize kumpaslarla suçluyor.

(3/3)",1,0,268,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784394508485082,Twitter Web App,,,,,,Afet
200,27.01.2025,GT Medya,1883784467355259006,"🔗 Kaynak:

https://t.co/xPN5tjgGyf",0,0,259,0,3620,0,https://twitter.com/gtmedyahaber/status/1883784467355259006,Twitter Web App,,,https://www.cumhuriyet.com.tr/turkiye/kardesler-arasindaki-miras-kavgasinda-paranin-cemaat-uyelerini-nasil-2293218,,,Sağlık
201,27.01.2025,GT Medya,1883783852541513766,"Ekrem İmamoğlu:

🗣️Selahattin Demirtaş 7 yılı aşkın bir süredir cezaevinde tutuluyor. Sayın Ümit Özdağ da tutuklandı. Bunlar ancak darbe döneminde yaşanan durumlardı. Buradan hem Selahattin Demirtaş ve hem de Ümit Özdağ'a sevgilerimi ve saygılarımı gönderiyorum. https://t.co/CIwt1BtEog",2,0,355,0,3620,0,https://twitter.com/gtmedyahaber/status/1883783852541513766,Twitter Web App,https://pbs.twimg.com/media/GiSLZgzWoAAtig6.jpg,,,,,Siyaset
203,27.01.2025,GT Medya,1883783405273542659,"Ekrem İmamoğlu:

🗣️Olmayan rapor savcı iddianamesine girdi. Olmayan rapor savcılık iddianamesine nasıl girdi? Heybedeki turpun adı Satılmış Büyükcanayakın. İstanbul'da 8 bin 806 bilirkişi var. Bize hep Satılmış beyin düşmesi tesadüf olabilir mi? https://t.co/IdJVvgRMx2",8,1,582,0,3620,0,https://twitter.com/gtmedyahaber/status/1883783405273542659,Twitter Web App,https://pbs.twimg.com/media/GiSLAXpW4AArtip.jpg,,,,,Siyaset
95,30.01.2025,GT Medya,1884642371528229005,🔗 Kaynak: https://t.co/dJPbTXUvEA,0,0,218,0,3619,0,https://twitter.com/gtmedyahaber/status/1884642371528229005,Twitter for Android,,,https://www.reuters.com/business/healthcare-pharmaceuticals/lithuania-reports-outbreak-h5n1-bird-flu-laying-hen-farm-woah-says-2025-01-29/?taid=679a540b15d4bc0001025010&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter,,,Afet
110,30.01.2025,GT Medya,1884618465832530149,🔗 Kaynak: https://t.co/Wmsmq7Nwmo,0,0,262,0,3619,0,https://twitter.com/gtmedyahaber/status/1884618465832530149,Twitter for iPhone,,,http://www.dha.com.tr/politika/bakan-fidan-suriyenin-istikrari-ve-gelisimiyle-bolgesel-istikrar-ve-guvenlik-saglanacak-2573855,,,Sağlık
133,29.01.2025,GT Medya,1884507926129185187,Kaynak: https://t.co/0SMymxt74k,0,0,416,0,3619,0,https://twitter.com/gtmedyahaber/status/1884507926129185187,Twitter Web App,,,https://x.com/TC_icisleri/status/1884465162150625644,,,Afet
138,29.01.2025,GT Medya,1884315012149473680,"İtalya Başbakanı Giorgia Meloni hakkında, Uluslararası Ceza Mahkemesi'nin tutuklama emri çıkardığı Libyalı savaş ağası Njeem'in gözaltına alınıp serbest bırakılması nedeniyle soruşturma başlatıldı. 

📌Meloni, şantaja boyun eğmeyeceğini belirtti. https://t.co/rhIckbtOA4",4,0,408,1,3619,0,https://twitter.com/gtmedyahaber/status/1884315012149473680,Twitter for iPhone,https://pbs.twimg.com/media/GiZug9KXUAASlhl.jpg,,,,,Siyaset
139,29.01.2025,GT Medya,1884315134941876409,🔗 Kaynak: https://t.co/ZftrZMoauK,0,0,298,0,3619,0,https://twitter.com/gtmedyahaber/status/1884315134941876409,Twitter for iPhone,,,https://www.iha.com.tr/haber-italya-basbakani-meloni-hakkinda-sorusturma-baslatildi-1190284,,,Sağlık
140,29.01.2025,GT Medya,1884311730748276873,"TBMM Genel Kurulu, Bolu Kartalkaya'daki oteldeki yangın felaketini araştırmak üzere Meclis Araştırma Komisyonu kurulmasını öngören önergeyi kabul etti. https://t.co/YLMn2HCkZK",4,0,444,0,3619,0,https://twitter.com/gtmedyahaber/status/1884311730748276873,Twitter for iPhone,https://pbs.twimg.com/media/GiZrh7yWIAAExiU.jpg,,,,,Siyaset
141,29.01.2025,GT Medya,1884311835819794928,🔗 Kaynak: https://t.co/s6H0lbc0FP,0,0,319,0,3619,0,https://twitter.com/gtmedyahaber/status/1884311835819794928,Twitter for iPhone,,,https://www.turkiyegazetesi.com.tr/gundem/mecliste-komisyon-kuruldu-dehset-otelinin-sorumlulari-arastirilacak-1090078,,,Afet
142,29.01.2025,GT Medya,1884303137261117751,"CHP Genel Başkanı Özgür Özel, DEM Parti Eş Genel Başkanı Tuncer Bakırhan'ı babası Ali Bakırhan'ın vefatının ardından taziye ziyaretinde bulundu. https://t.co/D4HqyxDuyh",2,0,394,0,3619,0,https://twitter.com/gtmedyahaber/status/1884303137261117751,Twitter for iPhone,https://pbs.twimg.com/media/GiZjtv7WYAALJuD.jpg,,,,,Siyaset
143,29.01.2025,GT Medya,1884303239908307088,🔗 Kaynak: https://t.co/uuEY3ukm7e,0,0,284,0,3619,0,https://twitter.com/gtmedyahaber/status/1884303239908307088,Twitter for iPhone,,,http://www.dha.com.tr/yerel-haberler/ankara/ozgur-ozelden-dem-partili-bakirhana-taziye-2573510,,,Sağlık
147,29.01.2025,GT Medya,1884289122019258833,"CHP İstanbul İl Başkanı Özgür Çelik:

🗣️ CHP İstanbul İl Yönetimi toplantımızı yarıda keserek tüm yöneticilerimiz ve İlçe Başkanlarımızla Halk TV önüne gidiyoruz. https://t.co/UfC2jtObow",2,0,417,0,3619,0,https://twitter.com/gtmedyahaber/status/1884289122019258833,Twitter for iPhone,https://pbs.twimg.com/media/GiZW4aeXEAAPecJ.jpg,,,,,Siyaset
149,29.01.2025,GT Medya,1884283226602234132,"Fenerbahçe, Anderson Talisca ile 1.5 yıllık sözleşme imzaladı. https://t.co/J5N5NseGPx",4,0,358,0,3619,0,https://twitter.com/gtmedyahaber/status/1884283226602234132,Twitter for iPhone,https://pbs.twimg.com/media/GiZRmwNWIA4gDyE.jpg,,,,,Spor
155,29.01.2025,GT Medya,1884275774930444317,"Adana'nın Seyhan ilçesinde, borçları nedeniyle belediyeye icra işlemi başlatıldı. 

📌Beş müteahhit firmaya olan borçlarını ödeyemeyen belediyenin makam odasında haciz işlemi yapıldı. https://t.co/6cX0tSXFki",7,0,616,0,3619,0,https://twitter.com/gtmedyahaber/status/1884275774930444317,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1884261154333032448/pu/img/6u7vkwbX-_H3IGAN.jpg,,,,,Sağlık
156,29.01.2025,GT Medya,1884271278368186750,"🚨#SonDakika: Gazeteci Serhan Asker Halk TV binası önünde gözaltına alındı. 

📌 Barış Pehlivan ile aynı soruşturma kapsamında gözaltına alındı. 

📌Gözaltına alınan Asker, İstanbul Emniyet Müdürlüğü’ne götürüldü. https://t.co/ndryF6tpDm",6,0,719,0,3619,0,https://twitter.com/gtmedyahaber/status/1884271278368186750,Twitter for iPhone,https://pbs.twimg.com/media/GiZGvUeXMAAB-C4.jpg,,,,SonDakika,Savaş
158,29.01.2025,GT Medya,1884270206673117515,"Japonya'nın Saitama eyaleti Yashio şehrinde bulunan bir yol çöktü. Olayın ardından 5 metre çapında ve 10 metre derinliğinde bir çukur oluştu.

📌Seyir halindeki bir kamyonet dev çukurun içine düştü. https://t.co/b6013plMpG",2,0,420,0,3619,0,https://twitter.com/gtmedyahaber/status/1884270206673117515,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1884252336085684224/pu/img/RYfWvUvsp-_wpTXa.jpg,,,,,Afet
159,29.01.2025,GT Medya,1884262181031879084,"🚨#SonDakika: Gazeteci Barış Pehlivan, yayına çıkmak üzere geldiği Halk TV’de gözaltına alındı. https://t.co/cPSO3wXRqg",10,0,596,0,3619,0,https://twitter.com/gtmedyahaber/status/1884262181031879084,Twitter for iPhone,https://pbs.twimg.com/media/GiY-dmOW0AATnTm.jpg,,,,SonDakika,Gündem
161,29.01.2025,GT Medya,1884249694278459495,"Özgür Özel:

🗣️Ekrem ve Mansur Başkanla konuştuk. İki demokrasi kahramanının 'Partim bana görev verirse' diye başlayarak kurdukları onurlu cümlelere teşekkür ediyorum.

🗣️Partiye kaydolan herkes cumhurbaşkanı aday belirleme seçiminde oy kullanabilir. 
https://t.co/SVbKOPIfsu",5,1,544,1,3619,0,https://twitter.com/gtmedyahaber/status/1884249694278459495,Twitter for iPhone,https://pbs.twimg.com/ext_tw_video_thumb/1884211547381141504/pu/img/jUgVz5vsp-M3XX0t.jpg,,,,,Siyaset
162,29.01.2025,GT Medya,1884229842528526458,"Sırbistan Başbakanı Vucevic, 15 kişinin öldüğü kaza sonrası istifa kararı aldı. 

📌Sırbistan'da 15 kişinin öldüğü kazanın ardından öğrenci eylemleri sürerken Başbakan Vucevic, basın toplantısı düzenleyerek istifa kararı aldığını açıkladı. https://t.co/os4X3GFdpo",5,0,358,0,3619,0,https://twitter.com/gtmedyahaber/status/1884229842528526458,Twitter for iPhone,https://pbs.twimg.com/media/GiYhDckWgAAeIjR.jpg,,,,,Siyaset
165,28.01.2025,GT Medya,1884215364860740091,"Ekrem İmamoğlu, 'İstanbul Cumhuriyet Başsavcısı Akın Gürlek’in tehdit edilmesi' ve 'bir kısım soruşturmalarda görevli bilirkişinin hedef gösterilmek suretiyle yargı görevi yapanı etkilemeye teşebbüs' iddialarıyla yürütülen soruşturma çerçevesinde, 31 Ocak’ta ifadeye çağrıldı. https://t.co/XE1YNLEv4U",2,0,428,0,3619,0,https://twitter.com/gtmedyahaber/status/1884215364860740091,Twitter for iPhone,https://pbs.twimg.com/media/GiYT4w9XEAAFh2D.jpg,,,,,Siyaset
166,28.01.2025,GT Medya,1884215620088254960,"Kaynak:
https://t.co/ZCNNo68Kgn",0,0,317,0,3619,0,https://twitter.com/gtmedyahaber/status/1884215620088254960,Twitter for iPhone,,,https://www.cumhuriyet.com.tr/siyaset/son-dakika-ekrem-imamoglu-ifadeye-cagrildi-2293750,,,Afet
167,28.01.2025,GT Medya,1884203073649910006,"DEVA Partisi'nden istifa eden Manisa Milletvekili ve eski Devlet Bakanı Selma Aliye Kavaf CHP'ye katıldı. 

📌Kavaf, 8 Ocak’ta Saadet ve Gelecek ile çatı parti yapılanmasına karşı çıktığını belirterek partisinden istifa etmişti. https://t.co/7gqpE8SvGo",4,0,445,0,3619,0,https://twitter.com/gtmedyahaber/status/1884203073649910006,Twitter for iPhone,https://pbs.twimg.com/media/GiYItRIWUAAJjCl.jpg,,,,,Siyaset
168,28.01.2025,GT Medya,1884203169577852986,Kaynak:,0,0,403,0,3619,0,https://twitter.com/gtmedyahaber/status/1884203169577852986,Twitter for iPhone,,,,,,Gündem
169,28.01.2025,GT Medya,1884192595615854752,"İran Yol ve Şehircilik Bakanı Farzaneh Sadegh ile bir araya gelen Ulaştırma ve Altyapı Bakanı Uraloğlu:

🗣️Türkiye-İran arasında demiryolu yolcu taşımacılığına başlıyoruz ve Van-Tahran arasındaki ilk yolcu trenlerinin bilet satışını 20 Şubat'ta başlatıyoruz. https://t.co/28AwbC0GJE",5,0,454,0,3619,0,https://twitter.com/gtmedyahaber/status/1884192595615854752,Twitter for iPhone,https://pbs.twimg.com/media/GiX_LXyXoAACGFf.jpg,,,,,Teknoloji
170,28.01.2025,GT Medya,1884192776021238115,"Kaynak:
https://t.co/YNptxgYHSF",0,0,265,0,3619,0,https://twitter.com/gtmedyahaber/status/1884192776021238115,Twitter for iPhone,,,https://ankahaber.net/haber/detay/bakan_abdulkadir%C2%A0uraloglu_vantahran_yolcu_trenlerinin_20_subatta_bilet_satisini_baslatiyoruz_217497,,,Sağlık
